DateOfBite,Species,Breed,Age,Gender,SpayNeuter
December 12 2017,DOG,WIRED HAIR TERRIER X,4,F,TRUE
December 12 2017,DOG,German Shepherd,,U,FALSE
December 11 2017,DOG,UNKNOWN,,U,FALSE
December 17 2017,DOG,Shih Tzu,,U,FALSE
December 18 2017,DOG,CHINESE CRESTED,12,M,TRUE
December 18 2017,DOG,MIXED,3,M,FALSE
March 20 2017,DOG,MUTT,,U,FALSE
December 18 2017,DOG,Shih Tzu,5Y,M,FALSE
November 26 2017,DOG,Shih Tzu,5Y,M,TRUE
December 17 2017,DOG,BOLOGNESE BICHON,15,M,TRUE
December 21 2017,DOG,MIXED,3,M,TRUE
December 22 2017,DOG,"Poodle, Toy",3,F,TRUE
December 21 2017,DOG,Pit Bull,,U,FALSE
December 21 2017,DOG,Mixed/Other,1,M,FALSE
December 24 2017,DOG,Shih Tzu,,F,FALSE
December 22 2017,DOG,Yorkshire Terrier,,U,FALSE
December 26 2017,DOG,Yorkshire Terrier,,U,FALSE
December 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE
December 25 2017,DOG,Shih Tzu,2,M,FALSE
December 22 2017,DOG,PIT BULL TERRIER /CATTLE DOGX,11Y,M,TRUE
December 27 2017,DOG,Shiba Inu,6,F,FALSE
December 20 2017,DOG,CHOW CHOW/PIT BULL,1,M,TRUE
December 28 2017,DOG,Bichon Frise,9,F,TRUE
December 20 2017,DOG,CHOW CHOW/ PIT BULL,1,M,FALSE
December 31 2017,DOG,"Mastiff, Bull",6,M,TRUE
December 26 2017,DOG,UNKNOWN,,U,FALSE
December 30 2017,DOG,JACK RUSSELL/POODLE X,9Y,M,FALSE
January 01 2018,DOG,UNKNOWN,,U,FALSE
December 31 2017,DOG,American Pit Bull Mix / Pit Bull Mix,,U,FALSE
January 04 2018,DOG,UNKNOWN,,U,FALSE
January 06 2018,DOG,Pit Bull,,U,FALSE
January 08 2018,DOG,Mixed/Other,4,M,FALSE
January 09 2018,DOG,Pit Bull,,U,FALSE
January 03 2018,DOG,BASENJI,4Y,M,FALSE
January 01 2018,DOG,UNKNOWN,,U,FALSE
December 31 2017,DOG,UNKNOWN,,U,FALSE
December 29 2017,DOG,UNKNOWN,,U,FALSE
January 03 2018,DOG,Pit Bull,,U,FALSE
January 04 2018,DOG,American Pit Bull Mix / Pit Bull Mix,5Y,M,FALSE
January 10 2018,DOG,MIXED,3Y,F,FALSE
December 30 2017,DOG,Akita,,U,FALSE
January 07 2018,DOG,MIXED,7,M,TRUE
January 06 2018,DOG,Great Dane,6,F,TRUE
January 01 2018,DOG,Pit Bull,,U,FALSE
January 09 2018,DOG,Labradoodle,5,F,TRUE
January 01 2018,DOG,West High White Terrier,,M,FALSE
January 14 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
January 10 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
January 15 2018,DOG,POODLE X,,U,FALSE
January 13 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
January 13 2018,DOG,UNKNOWN,,U,FALSE
January 09 2018,DOG,UNKNOWN,,U,FALSE
January 18 2018,DOG,Pekingese,,U,FALSE
January 08 2018,DOG,POODLE X,13Y,M,TRUE
December 19 2017,DOG,Pit Bull,,U,FALSE
January 18 2018,DOG,Labrador Retriever,,U,FALSE
December 25 2017,DOG,Great Pyrenees,10M,M,FALSE
January 18 2018,DOG,UNKNOWN,,U,FALSE
January 17 2018,DOG,Dachshund Smooth Coat,,U,FALSE
January 20 2018,DOG,Pit Bull,,U,FALSE
December 01 2017,DOG,Pit Bull,,U,FALSE
January 23 2018,DOG,MIXED,,F,FALSE
January 23 2018,DOG,MIXED,,F,FALSE
January 23 2018,DOG,Chihuahua,,U,FALSE
January 15 2018,DOG,Pit Bull,,U,FALSE
January 23 2018,DOG,Yorkshire Terrier,,U,FALSE
January 28 2015,DOG,Cane Corso,1,M,FALSE
January 27 2015,DOG,Bull dog,,F,FALSE
January 28 2015,DOG,Chihuahua,8M,M,FALSE
January 23 2015,DOG,"Poodle, Miniature",6,F,FALSE
January 25 2015,DOG,"Bull Dog, French",1,M,FALSE
January 29 2015,DOG,Beagle,5,F,FALSE
February 01 2015,DOG,Rottweiler,,U,FALSE
January 30 2015,DOG,Chihuahua,4,M,FALSE
February 01 2015,DOG,Pit Bull,,U,FALSE
January 22 2015,DOG,Mixed/Other,5,F,TRUE
February 05 2015,DOG,Pit Bull,7,U,TRUE
February 05 2015,DOG,Mixed/Other,4,M,FALSE
February 06 2015,DOG,Pit Bull,2,M,FALSE
February 07 2015,DOG,CAROLINA DOG,1,M,FALSE
February 07 2015,DOG,CAROLINA DOG,1,M,FALSE
January 13 2015,DOG,Pit Bull,,U,FALSE
February 02 2015,DOG,Pekingese,3,M,FALSE
February 08 2015,DOG,German Shepherd,,U,FALSE
February 09 2015,DOG,AMERICAN STAFF/AKITA,4,F,FALSE
February 09 2015,DOG,Yorkshire Terrier,,U,FALSE
February 07 2015,DOG,Pit Bull,,M,FALSE
February 09 2015,DOG,Mixed/Other,5M,F,FALSE
January 30 2015,DOG,German Shepherd,6M,F,FALSE
February 08 2015,DOG,HUSKY MIX,,U,FALSE
February 05 2015,DOG,"Jindo Dog,",14,F,TRUE
February 15 2015,DOG,Pekingese,15,M,FALSE
February 15 2015,DOG,Shiba Inu,5,M,FALSE
February 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
February 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE
February 15 2015,DOG,Pit Bull,,U,FALSE
February 13 2015,DOG,Chihuahua,,U,FALSE
February 16 2015,DOG,Siberian Husky,5,M,FALSE
February 22 2015,DOG,Chihuahua,,F,FALSE
February 22 2015,DOG,Cocker Spaniel,1,M,FALSE
February 24 2015,DOG,Rottweiler,1,U,FALSE
February 21 2015,DOG,Jack Russ,3,M,TRUE
February 24 2015,DOG,Bichon Frise,1,M,FALSE
February 25 2015,DOG,Pit Bull,,U,FALSE
February 26 2015,DOG,Cocker Spaniel,,M,FALSE
March 02 2015,DOG,Mixed/Other,6,M,FALSE
February 28 2015,DOG,American Staffordshire Terrier,3,M,FALSE
March 03 2015,DOG,Pit Bull,,U,FALSE
March 01 2015,DOG,Shih Tzu,2,M,FALSE
February 27 2015,DOG,"Bull Dog, English",3,M,TRUE
March 04 2015,DOG,Pit Bull,,U,FALSE
March 05 2015,DOG,HUSKY,,U,FALSE
March 07 2015,DOG,Pit Bull,,U,FALSE
March 08 2015,DOG,English Cocker Spaniel,1,M,FALSE
March 07 2015,DOG,Pit Bull,,U,FALSE
March 06 2015,DOG,Yorkshire Terrier Crossbreed,2,F,FALSE
March 08 2015,DOG,Yorkshire Terrier,,U,FALSE
March 09 2015,DOG,Shih Tzu,,F,FALSE
March 09 2015,DOG,Pit Bull,,U,FALSE
February 26 2015,DOG,Pit Bull,,U,FALSE
February 07 2015,DOG,Pit Bull,2,M,FALSE
March 14 2015,DOG,Chihuahua,,U,FALSE
March 13 2015,DOG,AUSTRALIAN BORDER COLLIE,4,M,TRUE
March 14 2015,DOG,POODLE,8,M,FALSE
March 15 2015,DOG,TERRIER MIX,2,M,FALSE
February 27 2015,DOG,Pit Bull,4,M,TRUE
March 17 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE
March 19 2015,DOG,Pit Bull,1,F,FALSE
March 11 2015,DOG,Pit Bull,1,M,FALSE
March 14 2015,DOG,POODLE,2,F,FALSE
March 21 2015,DOG,Pit Bull,,U,FALSE
March 23 2015,DOG,POINTER X,10,M,TRUE
March 21 2015,DOG,CHIHUAHUA SHORTHAIR/ JACK RUSSELL TERRIER,3,M,FALSE
March 18 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE
March 20 2015,DOG,Pit Bull,,U,FALSE
February 27 2015,DOG,"Mastiff, Bull",4,F,TRUE
March 25 2015,DOG,Pit Bull,,U,FALSE
March 24 2015,DOG,Pit Bull,,U,FALSE
March 25 2015,DOG,Labrador Retriever,,U,FALSE
March 26 2015,DOG,Rottweiler,10,F,TRUE
March 29 2015,DOG,Mixed/Other,,U,FALSE
March 26 2015,DOG,Pit Bull,4,F,FALSE
March 30 2015,DOG,"Bull Dog, French",4,F,TRUE
March 31 2015,DOG,Lhasa Apso,4,F,TRUE
March 31 2015,DOG,Pit Bull,9 M,F,FALSE
March 28 2015,DOG,Shih Tzu,,F,FALSE
April 01 2015,DOG,Pekingese,,U,FALSE
April 02 2015,DOG,Shih Tzu,,U,FALSE
April 02 2015,DOG,MINI PINSCHER/ CHIHUAHUA,2,M,FALSE
February 22 2015,DOG,Chihuahua,,U,FALSE
April 01 2015,DOG,CHIHUAHUA MIX,8,M,TRUE
April 05 2015,DOG,Yorkshire Terrier,5,F,TRUE
April 04 2015,DOG,Australian Shepherd,5,M,TRUE
April 06 2015,DOG,Cocker Spaniel,,U,FALSE
April 06 2015,DOG,Bull dog,,U,FALSE
April 07 2015,DOG,Chihuahua,,U,FALSE
April 07 2015,DOG,Pit Bull,,U,FALSE
April 10 2015,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE
April 09 2015,DOG,Chihuahua,,U,FALSE
April 09 2015,DOG,Pit Bull,,U,FALSE
April 13 2015,DOG,Pit Bull,2,M,FALSE
April 11 2015,DOG,Pit Bull,,U,FALSE
April 13 2015,DOG,Pit Bull,,U,FALSE
April 12 2015,DOG,Shih Tzu,2,M,FALSE
April 15 2015,DOG,Weimaraner,,U,FALSE
April 16 2015,DOG,Shih Tzu,1,M,TRUE
April 14 2015,DOG,Yorkshire Terrier Crossbreed,6,M,TRUE
April 19 2015,DOG,Chihuahua,,U,FALSE
April 18 2015,DOG,Pit Bull,,U,FALSE
April 18 2015,DOG,Pointer,10,M,TRUE
April 22 2015,DOG,Shih Tzu,,U,FALSE
April 12 2015,DOG,Jack Russ,1,M,FALSE
April 22 2015,DOG,Pit Bull,1,M,TRUE
April 23 2015,DOG,Pit Bull,,U,FALSE
April 22 2015,DOG,Pit Bull,,U,FALSE
April 26 2015,DOG,Pit Bull,1,F,FALSE
April 26 2015,DOG,Bichon Frise,14,M,FALSE
November 08 2014,DOG,Rottweiler,1,M,TRUE
November 08 2014,DOG,Rottweiler,1,M,TRUE
April 26 2015,DOG,Chihuahua,6M,M,FALSE
April 28 2015,DOG,Pit Bull,5,M,FALSE
April 29 2015,DOG,Pit Bull,5,M,FALSE
April 23 2015,DOG,Mixed/Other,,U,FALSE
May 01 2015,DOG,Pit Bull,8,M,FALSE
April 28 2015,DOG,Chihuahua,12,F,FALSE
April 30 2015,DOG,Pit Bull,,U,FALSE
April 23 2015,DOG,Pit Bull,,U,FALSE
May 04 2015,DOG,American Pit Bull Terrier/Pit Bull,1,M,FALSE
May 04 2015,DOG,Pit Bull,,U,FALSE
May 03 2015,DOG,SHIH TZU/ PEKINGESE,,F,FALSE
May 01 2015,DOG,Pekingese,,U,FALSE
May 05 2015,DOG,Mixed/Other,0.6,F,FALSE
May 11 2015,DOG,Pit Bull,10M,M,FALSE
May 05 2015,DOG,Chihuahua,1,M,FALSE
May 12 2015,DOG,Yorkshire Terrier,,M,FALSE
May 09 2015,DOG,Pekingese,4,M,FALSE
May 12 2015,DOG,Siberian Husky,,U,FALSE
May 08 2015,DOG,Pit Bull,,U,FALSE
May 12 2015,DOG,Saint Bernard,4,M,TRUE
May 13 2015,DOG,Chihuahua,2,F,TRUE
May 02 2015,DOG,Pit Bull,,U,FALSE
May 07 2015,DOG,Shih Tzu,1,F,FALSE
May 13 2015,DOG,Pit Bull,2,F,FALSE
May 15 2015,DOG,Doberman Pinscher,,M,FALSE
May 19 2015,DOG,Pit Bull,5,M,FALSE
May 16 2015,DOG,Pit Bull,,U,FALSE
May 15 2015,DOG,Labrador Retriever,5,M,TRUE
April 27 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
May 19 2015,DOG,BORDER COLLIE & AUSTRALIAN BLUE HEELER,1,M,FALSE
May 20 2015,DOG,Chihuahua Crossbreed,1,M,FALSE
May 24 2015,DOG,Shih Tzu,1,F,FALSE
May 24 2015,DOG,RED NOSE PIT,2,M,TRUE
May 24 2015,DOG,Pit Bull,,U,FALSE
May 21 2015,DOG,Mixed/Other,,U,FALSE
May 25 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,TRUE
May 27 2015,DOG,Pit Bull,1,F,TRUE
May 26 2015,DOG,Chihuahua,,U,FALSE
May 27 2015,DOG,Pit Bull,,U,FALSE
May 24 2015,DOG,Pekingese,8,F,TRUE
May 25 2015,DOG,STAFFORDSHIRE TERRIER,3,M,FALSE
May 27 2015,DOG,Pit Bull,,U,FALSE
May 25 2015,DOG,Pit Bull,,U,FALSE
May 22 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE
May 29 2015,DOG,German Shepherd,,U,FALSE
May 28 2015,DOG,Cocker Spaniel,,U,FALSE
May 30 2015,DOG,JACK RUSS TER/ BEAGLE,4,M,TRUE
May 29 2015,DOG,Chihuahua Crossbreed,4,M,FALSE
May 29 2015,DOG,Pit Bull,2,M,FALSE
May 29 2015,DOG,Pit Bull,2,M,FALSE
May 29 2015,DOG,Pit Bull,2,M,FALSE
May 28 2015,DOG,Yorkshire Terrier,,U,FALSE
June 04 2015,DOG,Beagle,1,F,FALSE
June 02 2015,DOG,Pit Bull,2,M,FALSE
May 08 2015,DOG,Pit Bull,,U,FALSE
May 01 2015,DOG,Pit Bull,2,F,TRUE
June 06 2015,DOG,Basset Hound,4,M,TRUE
June 07 2015,DOG,Chihuahua,2,M,TRUE
June 06 2015,DOG,Mixed/Other,,U,FALSE
June 05 2015,DOG,Pit Bull,,U,FALSE
June 06 2015,DOG,Maltese,8M,M,FALSE
June 06 2015,DOG,Rottweiler,,U,FALSE
June 07 2015,DOG,Pit Bull,4,M,TRUE
June 08 2015,DOG,Maltese,11 M,F,FALSE
June 04 2015,DOG,Rottweiler,,U,FALSE
June 04 2015,DOG,Pit Bull,,U,FALSE
May 29 2015,DOG,"Poodle, Standard",,U,FALSE
June 06 2015,DOG,Pit Bull,,U,FALSE
June 05 2015,DOG,Pit Bull,,F,TRUE
June 07 2015,DOG,Maltese,2,M,TRUE
June 04 2015,DOG,SHIH TZU/POODLE,6,M,FALSE
June 09 2015,DOG,American Pit Bull Terrier/Pit Bull,6,F,TRUE
June 05 2015,DOG,Mixed/Other,,U,FALSE
June 09 2015,DOG,Chihuahua,,U,FALSE
June 11 2015,DOG,Pit Bull,,U,FALSE
June 13 2015,DOG,POODLE- X,6,M,TRUE
June 14 2015,DOG,Chihuahua Crossbreed,4,M,FALSE
June 18 2015,DOG,Pit Bull,5,M,FALSE
June 15 2015,DOG,Yorkshire Terrier,3,F,FALSE
June 17 2015,DOG,Chihuahua,,M,FALSE
June 06 2015,DOG,Bichon Frise,,U,FALSE
June 20 2015,DOG,POMERANIAN ENGLISH SPANIEL,6,M,TRUE
June 21 2015,DOG,Pit Bull,2,M,FALSE
June 22 2015,DOG,Pit Bull,2,M,TRUE
June 22 2015,DOG,Chihuahua,,U,FALSE
June 20 2015,DOG,Shih Tzu,,U,FALSE
June 23 2015,DOG,Pit Bull,,U,FALSE
June 22 2015,DOG,BEAGLE/ ENG SPRINGER SPANIEL,1,F,TRUE
June 23 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE
June 23 2015,DOG,Maltese,4,M,TRUE
June 24 2015,DOG,BULLDOG/ PIT BULL,5M,M,FALSE
June 26 2015,DOG,SHIH TZU/ YORKSHIRE TERR,5,M,FALSE
June 27 2015,DOG,Pit Bull,,U,FALSE
June 28 2015,DOG,Pomeranian,,M,TRUE
June 21 2015,DOG,Pit Bull,,F,FALSE
June 21 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE
June 30 2015,DOG,Miniature Pinscher,2,M,TRUE
June 30 2015,DOG,Pit Bull,,U,FALSE
July 01 2015,DOG,Golden Retriever,11,F,TRUE
June 30 2015,DOG,Pit Bull,,U,FALSE
June 24 2015,DOG,Pit Bull,,U,FALSE
July 04 2015,DOG,Pit Bull,,U,FALSE
July 04 2015,DOG,Shih Tzu,8,M,TRUE
July 04 2015,DOG,Beagle,9,M,FALSE
July 03 2015,DOG,MASTIFF,3,M,FALSE
July 01 2015,DOG,Rottweiler,,U,FALSE
July 08 2015,DOG,Pit Bull,2,M,FALSE
July 07 2015,DOG,Rottweiler,,U,FALSE
July 07 2015,DOG,Rottweiler,,U,FALSE
July 02 2015,DOG,Pit Bull,3,M,TRUE
July 02 2015,DOG,"Mastiff, Bull",7,M,FALSE
July 10 2015,DOG,TERRIER/ YORKIE,2,F,FALSE
July 09 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE
July 11 2015,DOG,American Staffordshire Terrier,4,M,FALSE
July 14 2015,DOG,Boston Terrier,,U,FALSE
July 10 2015,DOG,Jack Russ,11,M,TRUE
July 02 2015,DOG,Staffordshire Bull Terrier,4,M,TRUE
July 13 2015,DOG,Pit Bull,,U,FALSE
July 13 2015,DOG,BLACK MOUTH CUR,3,M,TRUE
July 13 2015,DOG,BLACK MOUTH CUR,3,M,TRUE
July 12 2015,DOG,Pit Bull,,U,FALSE
July 14 2015,DOG,Yorkshire Terrier,,U,FALSE
June 11 2015,DOG,Pit Bull,,U,FALSE
July 15 2015,DOG,JACK RUSS/BULLY PIT BULL,4,M,FALSE
July 16 2015,DOG,Pit Bull,3M,M,FALSE
July 13 2015,DOG,MUTT,12,M,TRUE
July 17 2015,DOG,Cock-A-Poo,2,M,TRUE
July 18 2015,DOG,Pit Bull,,U,FALSE
July 16 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
July 21 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,TRUE
July 09 2015,DOG,AKITA/CHOW CHOW,2,M,FALSE
July 19 2015,DOG,Pit Bull,2,M,FALSE
July 11 2015,DOG,Pit Bull,7,M,FALSE
July 21 2015,DOG,Pit Bull,,U,FALSE
July 17 2015,DOG,Cocker Spaniel,,U,FALSE
July 17 2015,DOG,Chihuahua,,U,FALSE
July 17 2015,DOG,Pit Bull,,U,FALSE
July 22 2015,DOG,TERRIER,,U,FALSE
July 26 2015,DOG,Chihuahua,,M,FALSE
July 23 2015,DOG,German Shepherd,1,M,TRUE
July 27 2015,DOG,Rottweiler,,U,FALSE
July 22 2015,DOG,Maltese,,U,FALSE
July 18 2015,DOG,Pit Bull,,U,FALSE
August 01 2015,DOG,Shih Tzu,6,M,FALSE
August 02 2015,DOG,Pit Bull,7,M,FALSE
August 01 2015,DOG,Pit Bull,,U,FALSE
August 02 2015,DOG,Shih Tzu,4,M,FALSE
July 30 2015,DOG,American Staffordshire Terrier,3,M,FALSE
July 31 2015,DOG,Pit Bull,,U,FALSE
July 27 2015,DOG,Chihuahua,7,F,FALSE
August 06 2015,DOG,Beagle,6,M,TRUE
August 06 2015,DOG,Chihuahua,4,M,FALSE
July 15 2015,DOG,PITBULL/LABRADOR,7M,M,FALSE
August 07 2015,DOG,Maltese,10,M,FALSE
August 05 2015,DOG,Chihuahua,5,M,FALSE
August 02 2015,DOG,Saint Bernard,4,M,FALSE
August 11 2015,DOG,Mixed/Other,,U,FALSE
August 09 2015,DOG,HUSKY,,U,FALSE
August 11 2015,DOG,Bull dog,1,M,TRUE
August 12 2015,DOG,Pit Bull,4,M,TRUE
August 10 2015,DOG,Shih Tzu,,U,FALSE
August 11 2015,DOG,"Bull Dog, English",1,M,TRUE
August 11 2015,DOG,Mixed/Other,,U,FALSE
July 30 2015,DOG,Pit Bull,,U,FALSE
August 13 2015,DOG,Pit Bull,,U,FALSE
August 08 2015,DOG,AUSTRALIAN SHEP/DALMATION/PITBULL,3,M,TRUE
August 15 2015,DOG,BEAGLE/BLUETICK HOUND,8M,M,FALSE
August 17 2015,DOG,Cocker Spaniel,3,M,TRUE
August 15 2015,DOG,Pit Bull,,U,FALSE
August 08 2015,DOG,German Shepherd,5,F,TRUE
August 15 2015,DOG,Pit Bull,,U,FALSE
August 14 2015,DOG,Pit Bull,,U,FALSE
August 09 2015,DOG,Chihuahua,,U,FALSE
August 18 2015,DOG,Shih Tzu,4,M,FALSE
August 14 2015,DOG,Pit Bull,4,M,FALSE
August 17 2015,DOG,Pit Bull,4,M,FALSE
August 18 2015,DOG,Chihuahua,2,M,FALSE
August 18 2015,DOG,Yorkshire Terrier,,U,FALSE
August 20 2015,DOG,Rottweiler,2.5,M,FALSE
August 23 2015,DOG,Pit Bull,,U,FALSE
August 23 2015,DOG,Pit Bull,1,F,FALSE
August 24 2015,DOG,Pit Bull,,U,FALSE
August 22 2015,DOG,Shih Tzu,2,F,FALSE
August 22 2015,DOG,RAT TERRIER,11,M,FALSE
August 25 2015,DOG,Mixed/Other,,U,FALSE
August 25 2015,DOG,Chihuahua,,U,FALSE
August 25 2015,DOG,Bull dog,11,F,TRUE
August 26 2015,DOG,Yorkshire Terrier,2.5,M,FALSE
August 25 2015,DOG,Mixed/Other,,U,FALSE
August 30 2015,DOG,Chihuahua,,U,FALSE
August 30 2015,DOG,Cocker Spaniel,6,F,FALSE
August 22 2015,DOG,Pit Bull,,U,FALSE
August 28 2015,DOG,Chihuahua Crossbreed,2,M,FALSE
August 31 2015,DOG,Pit Bull,3,M,FALSE
August 29 2015,DOG,Yorkshire Terrier,,M,TRUE
August 18 2015,DOG,Pit Bull,,U,FALSE
August 31 2015,DOG,Pit Bull,,U,FALSE
September 01 2015,DOG,Maltese,,U,FALSE
September 03 2015,DOG,Pit Bull,,M,FALSE
September 03 2015,DOG,Maltese,,U,FALSE
September 05 2015,DOG,Pit Bull,,U,FALSE
September 07 2015,DOG,Shih Tzu,5,M,FALSE
September 04 2015,DOG,"Poodle, Standard",,F,FALSE
September 07 2015,DOG,PITBULL MIX,,U,FALSE
September 08 2015,DOG,Pit Bull,,U,FALSE
September 08 2015,DOG,Chow Chow,,U,FALSE
September 09 2015,DOG,SCHNAUZER/MALTESE,4,M,TRUE
September 08 2015,DOG,Lhasa Apso,6.5 YRS,F,FALSE
September 09 2015,DOG,Pit Bull,,F,TRUE
September 08 2015,DOG,Chow Chow,,U,FALSE
September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE
September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
September 08 2015,DOG,Pit Bull,5,M,FALSE
September 10 2015,DOG,Chihuahua,11,M,TRUE
September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,U,FALSE
September 08 2015,DOG,Pit Bull,,U,FALSE
September 12 2015,DOG,Chihuahua,,U,FALSE
September 13 2015,DOG,Mixed/Other,2,F,FALSE
September 11 2015,DOG,Chihuahua,,U,FALSE
August 31 2015,DOG,Pit Bull,,U,FALSE
September 09 2015,DOG,CHIHUAHUA- X,1,F,FALSE
October 22 2014,DOG,Pit Bull,3,M,FALSE
September 17 2015,DOG,"Poodle, Standard",,M,FALSE
September 18 2015,DOG,Pit Bull,1,M,FALSE
September 20 2015,DOG,CATTLE DOG,4,M,TRUE
September 19 2015,DOG,Shih Tzu,,U,FALSE
September 20 2015,DOG,Bull dog,,U,FALSE
September 22 2015,DOG,Pit Bull,,U,FALSE
September 11 2015,DOG,CORGI MIX,5,M,FALSE
September 23 2015,DOG,Bull dog,3,F,TRUE
September 21 2015,DOG,Pit Bull,,U,FALSE
September 25 2015,DOG,Pit Bull,,U,FALSE
September 28 2015,DOG,Pit Bull,1,M,FALSE
September 17 2015,DOG,Bull dog,,U,FALSE
September 26 2015,DOG,Pit Bull,2018-03-04T00:00:00.000,F,FALSE
September 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
September 23 2015,DOG,American Pit Bull Terrier/Pit Bull,10,F,FALSE
September 23 2015,DOG,BLUE NOSE PIT BULL,3,M,TRUE
September 24 2015,DOG,Pit Bull,,U,FALSE
July 17 2015,DOG,Pit Bull,,U,FALSE
September 29 2015,DOG,Bull dog,2,M,FALSE
September 30 2015,DOG,Yorkshire Terrier,,M,FALSE
September 07 2015,DOG,Shih Tzu,1,M,FALSE
October 03 2015,DOG,Pit Bull,,U,FALSE
October 03 2015,DOG,Shih Tzu,4,F,FALSE
June 02 2015,DOG,German Shepherd,,U,FALSE
October 06 2015,DOG,TERRIER,,U,FALSE
October 09 2015,DOG,Rottweiler,6,M,TRUE
October 08 2015,DOG,Pit Bull,,U,FALSE
October 09 2015,DOG,Pit Bull,2,F,FALSE
October 12 2015,DOG,Pit Bull,,U,FALSE
October 10 2015,DOG,Pit Bull,5,F,TRUE
October 10 2015,DOG,PIT BULL MIXED,5,F,TRUE
October 19 2015,DOG,Rottweiler,,U,FALSE
October 08 2015,DOG,Pit Bull,4,M,FALSE
October 04 2015,DOG,German Shepherd,,U,FALSE
October 14 2015,DOG,Pit Bull,,U,FALSE
October 13 2015,DOG,ALASKA HUSKY,,U,FALSE
October 17 2015,DOG,Pit Bull,4,F,TRUE
October 18 2015,DOG,Rottweiler,,U,FALSE
October 19 2015,DOG,Pit Bull,,U,FALSE
October 16 2015,DOG,German Shepherd Crossbreed,8,M,FALSE
September 28 2015,DOG,Pit Bull,1,M,FALSE
October 21 2015,DOG,Pit Bull,,U,FALSE
October 23 2015,DOG,Pit Bull,3,M,TRUE
October 23 2015,DOG,MINI DOBERMAN,,U,FALSE
October 24 2015,DOG,Pit Bull,,U,FALSE
October 26 2015,DOG,Chihuahua,,U,FALSE
October 23 2015,DOG,Rottweiler,,U,FALSE
October 27 2015,DOG,Rottweiler,,U,FALSE
October 15 2015,DOG,Chihuahua,6,M,FALSE
October 27 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
October 27 2015,DOG,Mixed/Other,,U,FALSE
November 01 2015,DOG,Pit Bull,,U,FALSE
October 26 2015,DOG,Bull dog,,U,FALSE
November 04 2015,DOG,Shih Tzu,16,M,TRUE
November 01 2015,DOG,Chihuahua,,U,FALSE
November 04 2015,DOG,Chihuahua,13,M,TRUE
November 04 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE
October 30 2015,DOG,Maltese,1,M,FALSE
October 30 2015,DOG,Maltese,4,M,FALSE
November 08 2015,DOG,Pit Bull,,U,FALSE
November 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE
November 06 2015,DOG,Mixed/Other,,U,FALSE
November 07 2015,DOG,Yorkshire Terrier,1,M,FALSE
November 07 2015,DOG,POODLE CHIHUAHUA,6,F,TRUE
November 06 2015,DOG,American Pit Bull Terrier/Pit Bull,3,M,TRUE
October 31 2015,DOG,German Shepherd Crossbreed,6,M,TRUE
November 04 2015,DOG,Pit Bull,2,M,FALSE
November 04 2015,DOG,Pit Bull,1,F,TRUE
November 10 2015,DOG,Pit Bull,5,M,FALSE
November 07 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
November 11 2015,DOG,Shih Tzu,,U,FALSE
November 12 2015,DOG,Pit Bull,8,F,TRUE
November 02 2015,DOG,Pit Bull,,U,FALSE
September 29 2015,DOG,Pit Bull,,U,FALSE
September 29 2015,DOG,Pit Bull,,U,FALSE
November 05 2015,DOG,Pit Bull,,U,FALSE
November 06 2015,DOG,Pit Bull,,F,FALSE
November 15 2015,DOG,Pit Bull,4,M,FALSE
November 14 2015,DOG,YORKY-POODLE,2,U,FALSE
November 16 2015,DOG,HUSKY,,U,FALSE
November 13 2015,DOG,Pit Bull,,U,FALSE
November 13 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE
November 17 2015,DOG,Wheaton Terrier,2,M,FALSE
November 18 2015,DOG,Rottweiler,,U,FALSE
November 17 2015,DOG,Silky Terrier,6,M,TRUE
